Object ID,CNN Segment ID,Code,Cross Street 1,Cross Street 2,Detection Type,Cross Street 3,Supervisor District,Cross Street 4,Equipment Type,Vehicle Actuation,Pedestrian Signal,Pedestrian Actuation,Preemption Priority,Upgraded,Year of Contract,Last Upgraded,New Signals Project,Modification Project,Full Upgrade Project,Beacon Flasher,Funding Source,Red Light Camera,Start Year,CALTRANS Route,Maintained CALTRANS,Percent Caltrans Maintenance,Maintained SF,Percent SF Maintenance,Percent Port Maintenance,Last Edited Date,Geom
3954,27537000,Preempt,21ST AVE,GEARY,OPTICOM, ,1, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL AFTER MOD FUTURE, , ,NONE,DONE,DONE,NONE, , ,1959, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7802851783, -122.480463852)"
3955,27541000,Fix,23RD AVE,GEARY,OPTICOM, ,1, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL FUTURE, ,1996,NONE,NONE,FUTURE,NONE,SALES TAX, ,1996, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7801944115, -122.482604754)"
3956,27553000,Fix,25TH AVE,GEARY,OPTICOM, ,1, ,SIGNAL, ,ALL, ,FIRE PREEMPT,FULL FUTURE,07/00, ,NONE,DONE,NONE,NONE,SALES TAX, ,1958, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7800975227, -122.484745487)"
3957,27558000,Fix,28TH AVE,GEARY,OPTICOM, ,1, ,SIGNAL, ,ALL, ,FIRE PREEMPT,FULL FUTURE, , ,NONE,NONE,FUTURE,NONE, , ,1959, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7799520728, -122.487959133)"
3958,27839000,Preempt,29TH AVE,GEARY,OPTICOM, ,1, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL AFTER MOD FUTURE, , ,NONE,DONE,DONE,NONE, , ,1959, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7798955152, -122.489026719)"
3959,27840000,Actuated,30TH AVE,GEARY,OPTICOM, ,1, ,SIGNAL,LOOPS,ALL,YES,FIRE PREEMPT,FULL AFTER MOD FUTURE, , ,NONE,DONE,DONE,NONE,SALES TAX, ,1983, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7798447728, -122.490109806)"
3960,27854000,Fix,33RD AVE,GEARY,OPTICOM, ,1, ,SIGNAL, ,ALL, ,FIRE PREEMPT,FULL FUTURE, , ,NONE,NONE,FUTURE,NONE, , ,1959, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7796933089, -122.493310484)"
3961,27245000,Fix,03RD AVE,GEARY,OPTICOM, ,1, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",NEW DONE,10/01,1997,DONE,NONE,NONE,NONE,SALES TAX, ,1997, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7811652035, -122.46107605)"
3962,27288000,Preempt,08TH AVE,GEARY,OPTICOM, ,1, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE,10/01, ,NONE,NONE,DONE,NONE,SALES TAX, ,1986, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7809295286, -122.466440125)"
3963,27301000,Preempt,10TH AVE,GEARY,OPTICOM, ,1, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE,10/01, ,NONE,NONE,DONE,NONE,SALES TAX, ,1959, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7808269732, -122.468577095)"
3964,27505000,Fix,20TH AVE,GEARY,OPTICOM, ,1, ,SIGNAL, ,ALL, ,FIRE PREEMPT,FULL AFTER MOD FUTURE,07/00, ,NONE,DONE,DONE,NONE,SALES TAX, ,1950, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7803396303, -122.4793962)"
3965,27542000,Preempt,24TH AVE,GEARY,OPTICOM, ,1, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL AFTER MOD FUTURE, , ,NONE,DONE,DONE,NONE, , ,1958, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7801479996, -122.483675175)"
3966,27557000,Actuated&Preempt,27TH AVE,GEARY,OPTICOM, ,1, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL FUTURE, , ,NONE,NONE,FUTURE,NONE, , ,1988, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7799984797, -122.486891273)"
3967,27853000,Fix,32ND AVE,GEARY,OPTICOM, ,1, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL AFTER MOD FUTURE, , ,NONE,DONE,DONE,NONE, , ,1959, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7797518892, -122.492245514)"
3968,27890000,Fix,36TH AVE,GEARY,OPTICOM, ,1, ,SIGNAL, ,ALL, ,FIRE PREEMPT,FULL FUTURE, , ,NONE,NONE,FUTURE,NONE, , ,1950, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7795555209, -122.496537096)"
3969,27620000,Fix,CALIFORNIA,PARK PRESIDIO,OPTICOM, ,1, ,SIGNAL,LOOPS,ALL,YES,"TSP,FIRE PREEMPT",FULL DONE, ,2009,NONE,NONE,DONE,NONE,STATE/CITY, ,1946,1(a), ,50,X,50,,06/21/2017 12:00:00 AM +0000,"(37.7844538319, -122.472599092)"
3970,27484000,Fix,CLEMENT,PARK PRESIDIO, , ,1, ,SIGNAL,LOOPS,ALL,YES, ,FULL DONE, ,2009,NONE,NONE,DONE,NONE,STATE/CITY, ,1946,1(a), ,50,X,50,,06/21/2017 12:00:00 AM +0000,"(37.7825834783, -122.472464286)"
3971,27555000,Fix,25TH AVE,CLEMENT, , ,1, ,SIGNAL, ,FUTURE, , ,FULL PENDING, , ,NONE,NONE,PENDING,NONE, , ,1959, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.782030434, -122.484887484)"
3972,27286000,Fix,06TH AVE,CLEMENT,OPTICOM, ,1, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",MOD DONE, ,2005,NONE,DONE,NONE,NONE,SR2S, ,1961, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7829448751, -122.464438248)"
3973,27653000,Fix,25TH AVE,CALIFORNIA,OPTICOM, ,1, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE, , ,NONE,NONE,DONE,NONE, , ,1959, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7838871757, -122.48502417)"
3974,27607000,Fix,10TH AVE,CALIFORNIA,OPTICOM, ,1, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",MOD DONE,1/02, ,NONE,DONE,NONE,NONE,SALES TAX, ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7846258471, -122.468852962)"
3975,27599000,Fix,08TH AVE,CALIFORNIA,OPTICOM, ,1, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",NONE, , ,NONE,NONE,NONE,NONE, , ,1974, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.784720464, -122.466707667)"
3976,27232000,Fix,ARGUELLO,CLEMENT,OPTICOM, ,"1,2", ,SIGNAL, ,ALL, ,FIRE PREEMPT,FULL PENDING, , ,NONE,NONE,FUTURE,NONE, , ,1970, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7831936068, -122.459011623)"
3977,27596000,Fix,06TH AVE,CALIFORNIA,OPTICOM, ,"1,2", ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",MOD DONE, ,2005,NONE,DONE,NONE,NONE,SR2S, ,1952, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7849989142, -122.464585383)"
3978,27655000,Fix,25TH AVE,LAKE, , ,"1,2", ,SIGNAL, ,ALL, , ,NONE, , ,NONE,NONE,NONE,NONE, , ,1959, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7857509503, -122.485161166)"
3979,27578000,Fix,ARGUELLO,LAKE, ,SACRAMENTO,2, ,SIGNAL, ,ALL, , ,FULL PENDING, , ,NONE,NONE,FUTURE,NONE, , ,1972, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7869188129, -122.459292751)"
3980,26200000,Fix,17TH ST,CLAYTON, , ,"5,8", ,SIGNAL, ,ALL, , ,NONE, , , , , , , , ,1969, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7617863546, -122.446796621)"
3981,26437000,Fix,FELL,SHRADER, , ,5, ,SIGNAL, ,ALL, , ,FULL DONE,07/00, ,NONE,NONE,DONE,NONE,SALES TAX, ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7721941136, -122.452450683)"
3982,26005000,Fix,CASTRO,DUBOCE, , ,8, ,SIGNAL, ,ALL, , ,MOD DONE, , , ,DONE, , , , ,1973, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7690633964, -122.43580743)"
3983,26344000,Fix,MASONIC,PAGE, , ,5, ,SIGNAL, ,PENDING, , ,MOD PENDING, , ,NONE,PENDING,NONE,NONE,SALES TAX, ,1971, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7711468754, -122.445548496)"
3984,26420000,Fix,CLAYTON,FELL, , ,5, ,SIGNAL, ,ALL, , ,FULL DONE,07/00, ,NONE,NONE,DONE,NONE,SALES TAX, ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7725838589, -122.449156392)"
3985,26422000,Fix,COLE,FELL, , ,5, ,SIGNAL, ,ALL, , ,FULL DONE,07/00, ,NONE,NONE,DONE,NONE,SALES TAX, ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7723726062, -122.450799928)"
3986,26427000,Fix,FREDERICK,STANYAN, , ,5, ,SIGNAL, ,SOME PHASES, , ,NONE, , , , , , , , ,1972, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7663790155, -122.452960253)"
3987,26348000,Fix,ASHBURY,FELL, , ,5, ,SIGNAL, ,ALL, , ,FULL DONE,07/00, ,NONE,NONE,DONE,NONE,SALES TAX, ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7727953958, -122.447510464)"
3988,26419000,Fix,COLE,OAK, , ,5, ,SIGNAL, ,ALL, , ,FULL DONE,07/00, ,NONE,NONE,DONE,NONE,SALES TAX, ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7714650847, -122.450613401)"
3989,26346000,Fix,ASHBURY,OAK, , ,5, ,SIGNAL, ,ALL, , ,FULL DONE,07/00, ,NONE,NONE,DONE,NONE,SALES TAX, ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7718826842, -122.447325639)"
3990,26026000,Fix,DIVISADERO,HAIGHT, , ,5, ,SIGNAL, ,ALL, , ,MOD DONE, ,1999,NONE,DONE,NONE,NONE,SALES TAX, ,1956, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7712723674, -122.43705883)"
3992,26338000,Fix,ASHBURY,HAIGHT, , ,5, ,SIGNAL, ,ALL, , ,NEW DONE, ,1998, , , , ,BAAQMD/SALES TA, ,1997, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7700125475, -122.446947038)"
3993,26303000,Fix,CARL,STANYAN, , ,5, ,SIGNAL, ,ALL, , ,NONE, , , , , , , , ,1975, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.765447795, -122.45277164)"
3994,26351000,Fix,BAKER,HAYES, , ,5, ,SIGNAL, ,PENDING, , ,FULL PENDING, , ,NONE,NONE,PENDING,NONE, , ,1975, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7745724254, -122.441123636)"
3995,26050000,Fix,DIVISADERO,FELL, , ,5, ,SIGNAL, ,ALL, , ,FULL DONE,07/00, ,NONE,NONE,DONE,NONE,SALES TAX, ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7740665894, -122.437623842)"
3996,26031000,Fix,DIVISADERO,OAK, , ,5, ,SIGNAL, ,ALL, , ,FULL DONE,07/00, ,NONE,NONE,DONE,NONE,SALES TAX, ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7731384351, -122.437436157)"
3997,26029000,Actuated,DIVISADERO,PAGE, , ,5, ,SIGNAL, ,ALL, , ,NEW DONE, ,1996, , , , ,FED/SALES TAX, ,1996, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7722086549, -122.43724815)"
3998,26342000,Preempt,HAIGHT,MASONIC,OVERHEAD CONTACT PAN, ,5, ,SIGNAL, ,ALL, ,TSP,NONE, , , , , , ,SALES TAX, ,1954, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7702151166, -122.445358208)"
3999,26326000,Fix,CENTRAL,OAK, , ,5, ,SIGNAL, ,ALL, , ,FULL DONE,07/00, ,NONE,NONE,DONE,NONE,SALES TAX, ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7723002316, -122.444037525)"
4000,26302000,Fix,PARNASSUS,STANYAN, , ,5, ,SIGNAL, ,NONE, , ,NONE, , , , , , , , ,1974, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7645143027, -122.452582572)"
4001,26392000,Fix,MASONIC,TURK, , ,"1,2,5", ,SIGNAL, ,ALL, , ,FULL DONE, , ,NONE,NONE,DONE,NONE, , ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7786272501, -122.447053026)"
4002,26400000,Fix,ANZA,MASONIC, ,O'FARRELL,"1,2", ,SIGNAL, ,ALL, , ,MOD AFTER FULL DONE, ,1999,NONE,NONE,DONE,NONE,SALES TAX, ,1950, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7810744533, -122.447531203)"
4003,27216000,Fix,ANZA,STANYAN, , ,1, ,SIGNAL, ,NONE, , ,NONE, , , , , , , , ,1975, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7799464295, -122.455856351)"
4004,26802000,Fix,DIVISADERO,O'FARRELL, , ,5, ,SIGNAL, ,SOME PHASES, , ,NONE, , , , , , , , ,1978, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7824554247, -122.439310844)"
4005,26067000,Fix,DIVISADERO,MCALLISTER, , ,5, ,SIGNAL, ,NONE, , ,MOD DONE, , , ,DONE, , ,SALES TAX, ,1967, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.777799132, -122.43837872)"
4006,26057000,Fix,DIVISADERO,FULTON, , ,5, ,SIGNAL, ,NONE, , ,NONE, , , , , , , , ,1958, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7768608319, -122.438190266)"
4007,26070000,Fix,DIVISADERO,GOLDEN GATE, , ,5, ,SIGNAL, ,NONE, , ,FULL FUTURE, , ,NONE,NONE,FUTURE,NONE, , ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7787290508, -122.438565496)"
4008,26353000,Fix,BAKER,FULTON, , ,5, ,SIGNAL, ,NONE, , ,MOD DONE, , , ,DONE, , ,SALES TAX, ,1951, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7764399792, -122.441501545)"
4009,26061000,Fix,BRODERICK,FULTON, , ,5, ,SIGNAL, ,SOME PHASES, , ,NONE, , , , , , , , ,1975, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7766489496, -122.439857454)"
4010,26372000,Fix,CENTRAL,FULTON,OPTICOM, ,5, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",NONE, , , , , , , , ,1978, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7760215345, -122.44479311)"
4011,26383000,Fix,GOLDEN GATE,MASONIC, , ,"1,5", ,SIGNAL, ,ALL, , ,FULL AFTER MOD DONE, , ,NONE,DONE,DONE,NONE,SALES TAX, ,1954, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7776740512, -122.44685969)"
4012,26486000,Fix,STANYAN,TURK, , ,1, ,SIGNAL, ,NONE, , ,NONE, , , , , , , , ,1965, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7776042207, -122.455230163)"
4013,26481000,Fix,PARKER,TURK, , ,1, ,SIGNAL, ,SOME PHASES, , ,NONE, , , , , , , , ,1975, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7778318055, -122.453398217)"
4014,26466000,Fix,CHABOT,TURK, , ,1, ,SIGNAL, ,SOME PHASES, , ,FULL DONE, ,1999,NONE,NONE,DONE,NONE,SALES TAX, ,1958, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7780570484, -122.45155636)"
4015,26065000,Fix,GOLDEN GATE,SCOTT, , ,5, ,SIGNAL, ,ALL, , ,FULL AFTER MOD FUTURE, , ,NONE,DONE,DONE,NONE, , ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7789426968, -122.436897847)"
4016,26844000,RLC,MASONIC,PINE,OPTICOM,PRESIDIO,2, ,SIGNAL, ,SOME PHASES, ,FIRE PREEMPT,FULL DONE,10/00, ,NONE,NONE,DONE,NONE,SALES TAX, ,1949, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7863072417, -122.446623686)"
4017,26845000,Actuated,EUCLID,MASONIC, , ,2, ,SIGNAL,WIRELESS,ALL,YES, ,FULL DONE, ,1996,NONE,NONE,DONE,NONE,SALES TAX, ,1954, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7850885781, -122.447633328)"
4018,26836000,Actuated,GEARY,MASONIC,OPTICOM, ,"1,2", ,SIGNAL,LOOPS,ALL, ,FIRE PREEMPT,MOD AFTER FULL PENDING,10/01,1999,NONE,PENDING,DONE,NONE,SALES TAX, ,1947, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7823965845, -122.447314733)"
4019,26908000,Fix,COLLINS,GEARY,OPTICOM, ,"1,2", ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE,10/01, ,NONE,NONE,DONE,NONE,SALES TAX, ,1959, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7821215459, -122.450105523)"
4020,26849000,Fix,PRESIDIO,SACRAMENTO,OPTICOM, ,2, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",NONE, , , , , , , , ,1972, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7881914044, -122.446987387)"
4021,26621000,Fix,DIVISADERO,GEARY,OPTICOM, ,5, ,SIGNAL, ,PENDING, ,"TSP,FIRE PREEMPT",FULL PENDING, , ,NONE,NONE,PENDING,NONE,SALES TAX, ,1961, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7833134311, -122.4394936)"
4022,26938000,Fix,CALIFORNIA,LOCUST,OPTICOM, ,2, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL AFTER NEW PENDING, ,1996,DONE,NONE,PENDING,NONE,SALES TAX, ,1996, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7866245036, -122.451771177)"
4023,26943000,Fix,CALIFORNIA,SPRUCE,OPTICOM, ,2, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL PENDING, , ,NONE,NONE,PENDING,NONE, , ,1974, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7864226739, -122.453419869)"
4024,26806000,Fix,BRODERICK,POST, , ,"2,5", ,SIGNAL, ,NONE, , ,NONE, , , , , , , , ,1957, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7841114934, -122.441361758)"
4025,26624000,Fix,DIVISADERO,SUTTER, , ,"2,5", ,SIGNAL, ,ALL, , ,FULL DONE, , ,NONE,NONE,DONE, , , ,1954, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7852524703, -122.439885832)"
4026,26623000,Fix,DIVISADERO,POST, , ,5, ,SIGNAL, ,ALL, , ,FULL DONE, , ,NONE,NONE,DONE,NONE, , ,1957, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7843236168, -122.439697897)"
4027,26840000,Fix,BUSH,EUCLID,OPTICOM,PRESIDIO,2, ,SIGNAL, ,ALL, ,FIRE PREEMPT,FULL DONE,10/01, ,NONE,NONE,DONE,NONE,SALES TAX, ,1949, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7853752078, -122.44643493)"
4028,26846000,Fix,CALIFORNIA,PRESIDIO,OPTICOM, ,2, ,SIGNAL, ,SOME PHASES, ,"TSP,FIRE PREEMPT",NONE, , , , , , ,SALES TAX, ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7872667964, -122.446806)"
4029,26821000,Fix,DIVISADERO,SACRAMENTO, , ,2, ,SIGNAL, ,ALL, , ,FULL DONE, , ,NONE,NONE,DONE, , , ,1972, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7890002037, -122.440636838)"
4030,26818000,Fix,CALIFORNIA,DIVISADERO,OPTICOM, ,2, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",MOD DONE, , , ,DONE, , , , ,1956, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7880721091, -122.440453334)"
4031,26822000,Fix,BRODERICK,CALIFORNIA,OPTICOM, ,2, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE, ,1996,NONE,NONE,DONE,NONE,SALES TAX, ,1974, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.787860517, -122.442122746)"
4032,26827000,Fix,BAKER,CALIFORNIA,OPTICOM, ,2, ,SIGNAL, ,SOME PHASES, ,"TSP,FIRE PREEMPT",MOD DONE, , , ,DONE, , ,SALES TAX, ,1975, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7876521541, -122.443766487)"
4033,26816000,Fix,BRODERICK,BUSH, , ,2, ,SIGNAL, ,ALL, , ,FULL DONE,10/01, ,NONE,NONE,DONE,NONE,SALES TAX, ,1949, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7859726898, -122.44173954)"
4034,26842000,Fix,LYON,PINE, , ,2, ,SIGNAL, ,ALL, , ,FULL DONE,10/00, ,NONE,NONE,DONE,NONE,SALES TAX, ,1949, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7864858464, -122.445221713)"
4035,26826000,Fix,BAKER,PINE, , ,2, ,SIGNAL, ,ALL, , ,FULL DONE,10/00, ,NONE,NONE,DONE,NONE,SALES TAX, ,1949, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7866958628, -122.443572999)"
4036,26817000,Fix,BRODERICK,PINE, , ,2, ,SIGNAL, ,ALL, , ,FULL DONE,10/00, ,NONE,NONE,DONE,NONE,SALES TAX, ,1949, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7869052744, -122.44192884)"
4037,26643000,Fix,DIVISADERO,PINE, , ,2, ,SIGNAL, ,ALL, , ,FULL DONE,10/00, ,NONE,NONE,DONE,NONE,SALES TAX, ,1949, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7871174001, -122.440263177)"
4038,26810000,Fix,BUSH,DIVISADERO, , ,2, ,SIGNAL, ,ALL, , ,FULL DONE,10/01, ,NONE,NONE,DONE,NONE,SALES TAX,PENDING,1949, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7861845273, -122.44007442)"
4039,26825000,Fix,BAKER,BUSH, , ,2, ,SIGNAL, ,ALL, , ,FULL DONE,10/01, ,NONE,NONE,DONE,NONE,SALES TAX, ,1949, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7857635204, -122.443383502)"
4040,26833000,Fix,BUSH,LYON, , ,2, ,SIGNAL, ,ALL, , ,FULL DONE,10/01, ,NONE,NONE,DONE,NONE,SALES TAX, ,1949, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7855536121, -122.445033078)"
4041,26814000,Fix,BAKER,POST, , ,"2,5", ,SIGNAL, ,NONE, , ,NONE, , , , , , , , ,1957, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.783902311, -122.443002324)"
4042,27562000,Fix,ARGUELLO,EUCLID,OPTICOM, ,"1,2", ,SIGNAL, ,ALL, ,FIRE PREEMPT,FULL PENDING, , ,NONE,NONE,FUTURE,NONE, , ,1970, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7838315462, -122.459057776)"
4043,26948000,Fix,CALIFORNIA,MAPLE,OPTICOM,PARKER,2, ,SIGNAL, ,ALL,YES,"TSP,FIRE PREEMPT",FULL DONE,1/02, ,NONE,NONE,DONE,NONE,SALES TAX, ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7862137227, -122.455062979)"
4044,27566000,Fix,ARGUELLO,CALIFORNIA,OPTICOM, ,"1,2", ,SIGNAL, ,ALL, ,FIRE PREEMPT,MOD DONE, , ,NONE,DONE,FUTURE,NONE, , ,1952, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7856866336, -122.459191988)"
4045,27569000,Fix,CALIFORNIA,CHERRY,OPTICOM,JORDAN,2, ,SIGNAL, ,ALL,YES,"TSP,FIRE PREEMPT",FULL DONE,1/02, ,NONE,NONE,DONE,NONE,SALES TAX, ,1971, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7860049716, -122.456698395)"
4046,26915000,Actuated,CALIFORNIA,WALNUT,OPTICOM, ,2, ,SIGNAL,LOOPS,SOME PHASES,YES,"TSP,FIRE PREEMPT",MOD DONE, , , ,DONE, , ,SALES TAX, ,1985, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.787054326, -122.448481597)"
4047,26920000,Fix,CALIFORNIA,LAUREL,OPTICOM, ,2, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",MOD PENDING AFTER FULL, , ,NONE,PENDING,DONE,NONE,SALES TAX, ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7868426013, -122.450131663)"
4048,27221000,Fix,GEARY,JORDAN,OPTICOM,STANYAN,"1,2", ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",FULL DONE,10/01, ,NONE,NONE,DONE,NONE,SALES TAX, ,1958, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7813935609, -122.45631177)"
4050,26627000,Fix,BUSH,SCOTT, , ,"2,5", ,SIGNAL, ,ALL, , ,FULL DONE,10/01, ,NONE,NONE,DONE,NONE,SALES TAX, ,1949, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7863966186, -122.438407103)"
4051,26642000,Fix,PINE,SCOTT, , ,"2,5", ,SIGNAL, ,ALL, , ,FULL DONE,10/00, ,NONE,NONE,DONE,NONE,SALES TAX, ,1949, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.787329848, -122.438594791)"
4052,26974000,Actuated,DIVISADERO,LOMBARD, , ,2, ,SIGNAL,LOOPS (NOT USED),ALL, , ,FULL DONE,08/06, ,NONE,NONE,DONE,NONE,STATE/CITY, ,1947,480(b), ,50,X,50,,06/21/2017 12:00:00 AM +0000,"(37.7990049953, -122.442661119)"
4053,26999000,Actuated&RLC,FRANCISCO,RICHARDSON, , ,2, ,SIGNAL,LOOPS,ALL,YES, ,FULL DONE,08/06, ,NONE,NONE,DONE,NONE,STATE/CITY,YES,1947,480(b), ,50,X,50,,06/21/2017 12:00:00 AM +0000,"(37.8003907684, -122.447143796)"
4054,23579000,Actuated&Preempt,03RD ST,MISSION ROCK,"VETAG, OPTICOM GPS AND BUTTON", ,6, ,SIGNAL,VIDEO,ALL,YES,"TSP,FIRE PREEMPT",FULL DONE,10/01, ,NONE,NONE,DONE,NONE,MUNI, ,1949, , ,, ,,50,06/21/2017 12:00:00 AM +0000,"(37.7729357415, -122.389729951)"
